"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"MCK","McKesson Corporation","160.64","33489337093.76","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/mck",
"MDU","MDU Resources Group, Inc.","26.15","5107209432.4","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mdu",
"MTL","Mechel PAO","4.43","922039697.96","n/a","2004","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mtl",
"MTL^","Mechel PAO","0.9146","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtl^",
"MRT","MedEquities Realty Trust, Inc.","11.12","353125474.56","n/a","2016","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mrt",
"MPW","Medical Properties Trust, Inc.","13.55","4934314884","n/a","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mpw",
"MED","MEDIFAST INC","72.06","859938458.7","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/med",
"MCC","Medley Capital Corporation","5.29","288168576.19","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/mcc",
"MCV","Medley Capital Corporation","25.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcv",
"MCX","Medley Capital Corporation","25.93","0","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/mcx",
"MDLQ","Medley LLC","25.03","0","n/a","2017","Finance","Investment Managers","http://www.nasdaq.com/symbol/mdlq",
"MDLX","Medley LLC","24.2206","0","n/a","2016","Finance","Investment Managers","http://www.nasdaq.com/symbol/mdlx",
"MDLY","Medley Management Inc.","6.5","189342777","n/a","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/mdly",
"MD","Mednax, Inc","51.73","4844785720.39","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/md",
"MDT","Medtronic plc","81.38","110147667240","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/mdt",
"MRK","Merck & Company, Inc.","56.11","152868150811.85","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrk",
"MCY","Mercury General Corporation","52.3","2893867627.1","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mcy",
"MDP","Meredith Corporation","69.7","3113924867","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mdp",
"MTH","Meritage Corporation","49.8","2008237887.6","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","24.14","2152879068.4","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mtor",
"MER^K","Merrill Lynch & Co., Inc.","25.69","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^k",
"MER^P","Merrill Lynch & Co., Inc.","26.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^p",
"PIY","Merrill Lynch Depositor, Inc.","14.31","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/piy",
"MTR","Mesa Royalty Trust","15.95","29724260.5","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtr",
"MSB","Mesabi Trust","25.75","337840257.5","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/msb",
"MEI","Methode Electronics, Inc.","40.55","1548402561","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mei",
"MET","MetLife, Inc.","51.01","53677785813.71","n/a","2000","Finance","Life Insurance","http://www.nasdaq.com/symbol/met",
"MET^A","MetLife, Inc.","24.38","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/met^a",
"MCB","Metropolitan Bank Holding Corp.","45.75","353785299","n/a","2017","Finance","Major Banks","http://www.nasdaq.com/symbol/mcb",
"MTD","Mettler-Toledo International, Inc.","626.66","16029413845.84","n/a","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/mtd",
"MXE","Mexico Equity and Income Fund, Inc. (The)","10.351","76076910.316","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxe",
"MXF","Mexico Fund, Inc. (The)","15.75","236688007.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxf",
"MFA","MFA Financial, Inc.","8.04","3191423834.52","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mfa",
"MFA^B","MFA Financial, Inc.","25.24","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mfa^b",
"MFO","MFA Financial, Inc.","26.2","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mfo",
"MFCB","MFC Bancorp Ltd.","7.29","91378699.29","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/mfcb",
"MCR","MFS Charter Income Trust","8.44","420448061.24","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/mcr",
"MGF","MFS Government Markets Income Trust","4.76","155181316.92","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/mgf",
"MIN","MFS Intermediate Income Trust","4.13","486235943.62","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/min",
"MMT","MFS Multimarket Income Trust","6.07","433265783.26","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/mmt",
"MFM","MFS Municipal Income Trust","6.81","280487767.11","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/mfm",
"MFV","MFS Special Value Trust","6.3482","44972032.7076","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mfv",
"MTG","MGIC Investment Corporation","15.12","5602970031.12","n/a","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mtg",
"MGP","MGM Growth Properties LLC","28.28","2004961390.88","n/a","2016","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mgp",
"MGM","MGM Resorts International","33.16","18773144204.2","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mgm",
"KORS","Michael Kors Holdings Limited","63.72","9690451068.24","n/a","2011","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/kors",
"MFGP","Micro Focus Intl PLC","33.1","14408500602.3","n/a","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mfgp",
"MAA","Mid-America Apartment Communities, Inc.","99.48","11303615352.72","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/maa",
"MAA^I","Mid-America Apartment Communities, Inc.","67.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/maa^i",
"MSL","MidSouth Bancorp","13.9","230028723.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msl",
"MPO","MIDSTATES PETROLEUM COMPANY, INC.","16.18","407304738.28","n/a","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpo",
"MCRN","Milacron Holdings Corp.","18.77","1302944288.86","n/a","2015","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mcrn",
"MLR","Miller Industries, Inc.","25.75","292995911.5","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mlr",
"HIE","Miller/Howard High Income Equity Fund","12.84","172334037.36","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/hie",
"MTX","Minerals Technologies Inc.","69","2440314099","n/a","1992","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/mtx",
"MP^D","Mississippi Power Company","25.807","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mp^d",
"MG","Mistras Group Inc","22.17","627205018.53","n/a","2009","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/mg",
"MTU","Mitsubishi UFJ Financial Group Inc","7.35","97472379953.55","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/mtu",
"MIXT","MiX Telematics Limited","12","268502748","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mixt",
"MFG","Mizuho Financial Group, Inc.","3.71","47047387415","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfg",
"MBT","Mobile TeleSystems OJSC","9.7","9480965619.2","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mbt",
"MODN","Model N, Inc.","15.9","466346554.8","n/a","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/modn",
"MOD","Modine Manufacturing Company","21.45","1079840447.4","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mod",
"MC","Moelis & Company","47.95","1597160939.85","n/a","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/mc",
"MHK","Mohawk Industries, Inc.","277.55","20632561026.35","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/mhk",
"MOH","Molina Healthcare Inc","78.4","4476169600","n/a","2003","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/moh",
"TAP","Molson Coors Brewing  Company","80.59","13117950615.75","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/tap",
"TAP.A","Molson Coors Brewing  Company","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tap.a",
"MNR","Monmouth Real Estate Investment Corporation","17.41","1333065384.68","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mnr",
"MNR^C","Monmouth Real Estate Investment Corporation","24.93","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mnr^c",
"MON","Monsanto Company","115","50622996435","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mon",
"MCO","Moody&#39;s Corporation","148.47","28372617000","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mco",
"MOG.A","Moog Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mog.a",
"MOG.B","Moog Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mog.b",
"MS","Morgan Stanley","52.51","94932784944.11","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ms",
"MS^A","Morgan Stanley","22.83","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^a",
"MS^E","Morgan Stanley","29.34","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^e",
"MS^F","Morgan Stanley","28.87","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^f",
"MS^G","Morgan Stanley","26.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^g",
"MS^I","Morgan Stanley","28.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^i",
"MS^K","Morgan Stanley","27.22","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^k",
"APF","Morgan Stanley Asia-Pacific Fund, Inc.","18.03","242146614.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apf",
"CAF","Morgan Stanley China A Share Fund Inc.","24.09","527124491.85","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/caf",
"MSD","Morgan Stanley Emerging Markets Debt Fund, Inc.","9.96","207917539.8","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/msd",
"EDD","Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.","7.82","524923756","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/edd",
"MSF","Morgan Stanley Emerging Markets Fund, Inc.","17.51","247158622.84","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/msf",
"IIF","Morgan Stanley India Investment Fund, Inc.","36.76","526107980.44","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/iif",
"MOSC","Mosaic Acquisition Corp.","9.7","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/mosc",
"MOSC.U","Mosaic Acquisition Corp.","n/a","0","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/mosc.u",
"MOSC.WS","Mosaic Acquisition Corp.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mosc.ws",
"MOS","Mosaic Company (The)","24.48","8593695407.52","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mos",
"MSI","Motorola Solutions, Inc.","92.1","14920181764.2","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/msi",
"MOV","Movado Group Inc.","31.75","728348905.25","n/a","n/a","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/mov",
"MPLX","MPLX LP","36.17","14723588794.4","n/a","2012","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/mplx",
"MRC","MRC Global Inc.","16.38","1548458942.94","n/a","2012","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mrc",
"ICB","MS Income Securities, Inc.","18.1863","163009899.3105","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icb",
"HJV","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","12.02","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjv",
"MSA","MSA Safety Incorporporated","79.48","3022781531.96","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/msa",
"MSM","MSC Industrial Direct Company, Inc.","92.92","5241539147.2","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/msm",
"MSCI","MSCI Inc","128.16","11543222918.88","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/msci",
"MSGN","MSG Networks Inc.","20.3","1527279208.7","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/msgn",
"MLI","Mueller Industries, Inc.","35.78","2068271988.12","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mli",
"MWA","MUELLER WATER PRODUCTS","12.59","1996020752.89","n/a","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mwa",
"MULE","MuleSoft, Inc.","21.95","2852664056.2","n/a","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mule",
"MUR","Murphy Oil Corporation","29.8","5142671615.4","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mur",
"MUSA","Murphy USA Inc.","79.85","2778472577.5","n/a","2013","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/musa",
"MVO","MV Oil Trust","7.4","85100000","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mvo",
"MVC","MVC Capital, Inc.","10.69","225709782.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mvc",
"MVCD","MVC Capital, Inc.","25.642","0","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/mvcd",
"MYE","Myers Industries, Inc.","19.25","585932289.25","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/mye",
"MYOV","Myovant Sciences Ltd.","11.88","724532652.36","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myov",
"NBR","Nabors Industries Ltd.","6.22","1977329248.46","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbr",
"NC","NACCO Industries, Inc.","39.4","269740201.2","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/nc",
"NTP","Nam Tai Property Inc.","12.25","446471964.75","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/ntp",
"NTEST","NASDAQ TEST STOCK","30.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntest",
"NTEST.A","NASDAQ TEST STOCK","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntest.a",
"NTEST.B","NASDAQ TEST STOCK","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntest.b",
"NTEST.C","NASDAQ TEST STOCK","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntest.c",
"NBHC","National Bank Holdings Corporation","32.57","879856956.09","n/a","2012","Finance","Major Banks","http://www.nasdaq.com/symbol/nbhc",
"NFG","National Fuel Gas Company","54.78","4688192970.78","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nfg",
"NGG","National Grid Transco, PLC","58.3","39390557190.6","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ngg",
"NHI","National Health Investors, Inc.","76.44","3174717851.76","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nhi",
"NOV","National Oilwell Varco, Inc.","34.32","13042705481.52","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nov",
"NPK","National Presto Industries, Inc.","101","703608117","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/npk",
"NNN","National Retail Properties","42.38","6444019404.94","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nnn",
"NNN^E","National Retail Properties","25.37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nnn^e",
"NNN^F","National Retail Properties","24.88","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nnn^f",
"SID","National Steel Company","2.3","3121406008.1","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sid",
"NSA","National Storage Affiliates Trust","26.97","1356213986.37","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nsa",
"NSA^A","National Storage Affiliates Trust","25.84","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nsa^a",
"NSM","Nationstar Mortgage Holdings Inc.","18.72","1829439144","n/a","2012","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nsm",
"NGS","Natural Gas Services Group, Inc.","25.75","333236852.75","n/a","2002","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/ngs",
"NGVC","Natural Grocers by Vitamin Cottage, Inc.","8.75","195542453.75","n/a","2012","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/ngvc",
"NRP","Natural Resource Partners LP","24.8","303353748.8","n/a","2002","Energy","Coal Mining","http://www.nasdaq.com/symbol/nrp",
